#{"t_start": 1727809943.5609581, "env_id": "NetworkEnv-v0"}
r,l,t,distance,sum_rate
7035.402364,200,5010.030657,13.038404810405298,28.76432685132893
7804.190133,200,5019.19973,2.0,28.809218489448565
7289.721305,200,5032.836503,4.242640687119285,28.76541049033279
7050.262026,200,5039.581639,3.1622776601683795,28.76843928336274
7288.672664,200,5045.698284,6.708203932499369,28.79830394515465
7344.107604,200,5053.638343,4.123105625617661,28.776869974590248
6621.761902,200,5059.215442,3.605551275463989,28.847246564170668
7391.942306,200,5067.273765,5.0,28.801667769122098
7109.017791,200,5073.766563,10.198039027185569,28.739849504237483
6659.823764,200,5083.418304,4.47213595499958,28.8250678946956
6579.539904,200,5089.615499,16.64331697709324,28.71591628272993
7679.234379,200,5095.768366,1.4142135623730951,28.750599743976395
7197.451179,200,5110.448745,9.433981132056603,28.767909075150477
7235.164709,200,5115.743924,13.152946437965905,28.735492619981784
7044.258522,200,5124.206461,14.317821063276353,28.788919326007516
7834.269359,200,5130.075852,1.0,28.763253723171243
6773.468443,200,5139.485809,12.529964086141668,28.828071597645113
6534.310485,200,5144.223063,14.212670403551895,28.781336410446304
7178.723151,200,5151.268105,8.54400374531753,28.7502908796558
6891.961838,200,5158.796173,9.848857801796104,28.797407453746033
6703.666189,200,5164.524533,4.47213595499958,28.748070999145902
7026.594918,200,5173.23601,10.816653826391969,28.798547886419687
6589.251752,200,5177.47456,7.211102550927978,28.82863846755697
6489.370446,200,5189.160508,9.486832980505138,28.756245147168197
6641.068809,200,5197.051909,5.385164807134504,28.656270870270863
7203.930645,200,5205.075335,9.055385138137417,28.845196948226306
7166.731021,200,5212.38015,6.324555320336759,28.688410896904287
6702.170603,200,5219.35594,21.95449840010015,28.80663272809472
7052.295281,200,5224.94861,12.041594578792296,28.751323744463207
7320.849045,200,5233.224194,7.211102550927978,28.753582025472014
7169.577319,200,5239.537874,9.486832980505138,28.83203428732398
7583.412328,200,5248.286618,7.0,28.861249471435986
6959.127312,200,5253.43707,13.416407864998739,28.77335114144175
6822.507601,200,5263.95736,9.486832980505138,28.79457081491295
7346.292176,200,5270.138747,5.0,28.796523699600968
7584.070576,200,5278.571927,5.0,28.788146492062783
6539.318697,200,5285.409364,5.656854249492381,28.6817690083299
7267.30305,200,5292.621041,5.0,28.717942766724015
7177.22551,200,5299.893927,2.0,28.816372667079982
7544.696251,200,5306.985019,5.0990195135927845,28.75532196131319
7155.518714,200,5312.269274,11.661903789690601,28.738739725515018
6772.753335,200,5319.998691,3.1622776601683795,28.797804771660804
6788.183408,200,5324.754399,4.0,28.807911123411056
6966.994782,200,5337.160982,3.1622776601683795,28.711763685152032
7410.001543,200,5346.128353,7.0710678118654755,28.756704132331404
6811.520294,200,5352.508691,13.152946437965905,28.745996548789982
6801.570224,200,5359.904183,12.165525060596439,28.830457581561614
7499.166373,200,5366.76736,3.605551275463989,28.789792512727217
6733.346678,200,5374.829936,5.0990195135927845,28.778004554781994
7028.079034,200,5380.567955,6.082762530298219,28.787213281598184
6919.993378,200,5387.312724,4.47213595499958,28.77477758440367
7220.127316,200,5393.595829,6.324555320336759,28.806613777982534
6591.650461,200,5400.448824,10.295630140987,28.77933297895863
7344.331453,200,5413.695438,11.40175425099138,28.78055882194965
7100.273503,200,5419.225641,4.123105625617661,28.83795103007524
7039.036454,200,5424.411565,4.47213595499958,28.70743911918878
7086.584957,200,5432.100889,12.083045973594572,28.82369189957724
6922.863577,200,5437.624021,16.1245154965971,28.822498274634924
7664.960224,200,5444.964618,10.44030650891055,28.776987696233228
7000.849971,200,5450.554253,6.708203932499369,28.775721063288188
6757.316565,200,5454.64227,3.605551275463989,28.721909633889517
6786.688808,200,5462.76743,7.0710678118654755,28.77598186514002
6856.706719,200,5467.920907,8.06225774829855,28.74203915666481
7097.326636,200,5477.306576,2.0,28.809976735901568
6706.139088,200,5488.885423,5.0990195135927845,28.81683024752602
6452.42921,200,5494.809194,10.816653826391969,28.8277513169145
7221.949099,200,5504.433393,8.246211251235321,28.760522254951074
7374.343138,200,5510.543075,8.06225774829855,28.798704600841596
6845.322179,200,5520.401428,11.180339887498949,28.746015778614474
7418.278937,200,5526.399275,8.06225774829855,28.78486093427278
6841.226201,200,5534.465221,5.385164807134504,28.756417374178717
7075.098875,200,5540.699779,17.029386365926403,28.763801099135264
6672.936355,200,5546.624266,7.280109889280518,28.787374266213426
6697.146217,200,5555.620418,12.206555615733702,28.77964765673513
7253.029947,200,5567.536014,2.8284271247461903,28.751930031146607
6845.450646,200,5574.335199,13.152946437965905,28.83555996497611
6617.893963,200,5582.975513,14.560219778561036,28.761542443681513
7045.269928,200,5589.191896,6.708203932499369,28.694876300267563
7270.435538,200,5598.035828,9.219544457292887,28.797066434661062
7371.171348,200,5605.649333,8.06225774829855,28.779977716693757
6914.781085,200,5614.586145,10.63014581273465,28.79745285038352
7579.234127,200,5622.786378,2.23606797749979,28.82622089347555
7112.297913,200,5629.655053,10.816653826391969,28.75344631627076
6703.421881,200,5638.508475,9.0,28.733410614776524
7503.980684,200,5652.871989,3.1622776601683795,28.806639665580082
7306.971186,200,5660.510672,5.0990195135927845,28.770307274137192
7508.484442,200,5667.695861,5.0,28.71785776829028
7086.016958,200,5677.008593,6.708203932499369,28.73946968071282
7051.377112,200,5685.534998,11.180339887498949,28.772949299818166
7063.556056,200,5692.759415,3.0,28.778118406756413
6680.68072,200,5703.092552,18.027756377319946,28.782636398818322
6999.032819,200,5709.219844,11.704699910719626,28.770574156097034
7089.294147,200,5716.578624,1.4142135623730951,28.76156140837913
6536.14732,200,5723.65683,9.433981132056603,28.761387134529443
7182.13962,200,5732.917344,10.04987562112089,28.75206417685205
7508.998403,200,5741.630662,5.0,28.878504763466005
7471.784232,200,5747.507348,6.708203932499369,28.835539416175227
7475.567716,200,5756.322448,2.23606797749979,28.751277650573908
6794.407667,200,5761.75421,5.0990195135927845,28.813576078253785
7603.590047,200,5769.496861,5.0990195135927845,28.77347740117923
6781.90171,200,5776.420532,5.385164807134504,28.821602489797275
6680.740494,200,5786.040796,12.041594578792296,28.818403354871975
7039.616712,200,5790.689786,12.529964086141668,28.79882185494292
7159.804196,200,5797.383534,1.0,28.76368012591748
7523.813168,200,5804.364081,11.180339887498949,28.81424427872118
6984.215835,200,5818.713725,10.770329614269007,28.846139022570476
7051.570193,200,5824.805091,17.204650534085253,28.77807347800304
7034.03641,200,5832.697101,17.029386365926403,28.70102481735382
6500.496395,200,5839.344693,16.55294535724685,28.792444957066238
7358.546394,200,5844.727246,4.0,28.770424356883385
7074.2239,200,5853.01193,3.605551275463989,28.814417876159503
7177.218403,200,5858.043435,8.54400374531753,28.817665649526987
7536.914308,200,5865.242066,5.0,28.81361150868371
7102.40265,200,5872.365061,9.848857801796104,28.785166985552983
7285.040451,200,5878.695946,10.295630140987,28.743434633094473
7426.430184,200,5890.752801,9.219544457292887,28.82947001811797
6906.777285,200,5899.396288,16.278820596099706,28.817818705871186
6801.960854,200,5906.746747,16.492422502470642,28.784896651477645
7371.022335,200,5913.95564,4.242640687119285,28.75102582842141
7664.842827,200,5919.950667,3.1622776601683795,28.88510997715622
7498.108859,200,5925.078294,1.0,28.846938836451592
7367.68084,200,5932.965052,10.44030650891055,28.769113366741095
7282.717089,200,5939.546477,1.0,28.785276093091156
7124.047356,200,5948.758959,9.848857801796104,28.805978299440767
7373.719898,200,5955.260293,4.47213595499958,28.79321666131502
6932.270624,200,5968.83193,7.211102550927978,28.744907667409674
7237.531205,200,5979.923324,3.605551275463989,28.812072042341416
7556.294366,200,5989.155643,5.656854249492381,28.762419798660417
7633.031385,200,5997.688886,0.0,28.774840155070976
6876.413672,200,6003.551185,8.246211251235321,28.768641143988958
6852.578274,200,6011.156319,8.06225774829855,28.8167605159747
7379.599273,200,6016.874584,6.0,28.77681353711319
7379.021025,200,6025.080654,9.433981132056603,28.800595159522743
7496.203745,200,6032.379407,5.0,28.800772918756095
6572.446961,200,6038.399781,10.0,28.790273060443695
6935.051071,200,6053.69713,5.385164807134504,28.814653986542332
7124.819088,200,6062.079849,10.63014581273465,28.814805664553877
7471.468861,200,6066.724347,3.605551275463989,28.785000025596275
7367.677114,200,6074.739245,7.280109889280518,28.751864805859235
6681.216092,200,6080.500107,9.486832980505138,28.782571988016493
7360.680328,200,6086.977574,12.041594578792296,28.765135433269354
7379.240866,200,6094.899105,5.0,28.794269268349836
6550.506476,200,6101.765772,6.082762530298219,28.70870876989541
6628.086449,200,6109.156791,2.23606797749979,28.80493196029701
6819.029153,200,6117.467395,10.295630140987,28.78058433946208
7719.18887,200,6121.816274,6.4031242374328485,28.841602092487676
6723.595728,200,6133.663393,10.295630140987,28.80146238711209
7038.62138,200,6141.974872,5.830951894845301,28.80659953566784
6783.377039,200,6147.862716,7.615773105863909,28.810884113681716
7347.700373,200,6153.651145,3.605551275463989,28.79992915577168
6679.215695,200,6161.438998,11.661903789690601,28.759512515723905
7137.461535,200,6167.2181,13.601470508735444,28.702864166135818
6951.114176,200,6175.481875,3.605551275463989,28.77050515881723
7499.59554,200,6180.837876,3.1622776601683795,28.817440197190802
7121.216628,200,6189.159468,7.211102550927978,28.851611979259992
7090.813473,200,6194.238309,1.4142135623730951,28.776517878983693
7194.985934,200,6204.97591,12.727922061357855,28.86784924522311
7306.844559,200,6210.357824,7.615773105863909,28.759443737264213
7558.455714,200,6219.370945,2.23606797749979,28.81551998483019
7210.290292,200,6224.660161,10.44030650891055,28.796225211944517
6932.054949,200,6231.2212,1.0,28.80839791030176
6453.825331,200,6237.725977,7.615773105863909,28.73776497727758
6453.26099,200,6243.114332,9.219544457292887,28.77994548588108
6956.018201,200,6251.422486,11.180339887498949,28.777073700154936
6765.223634,200,6256.569674,7.0710678118654755,28.816268086978198
6846.724238,200,6265.081908,6.4031242374328485,28.84250353037287
7124.999185,200,6276.025845,6.708203932499369,28.79411974288585
7683.830214,200,6288.843704,5.830951894845301,28.817727622752344
6907.343361,200,6297.731702,8.54400374531753,28.78535510644852
7025.621455,200,6303.984275,10.0,28.840199966959176
7286.110634,200,6313.014493,5.0,28.8017437777488
7089.545556,200,6319.596924,9.899494936611665,28.80572679821838
7297.335056,200,6328.717587,6.324555320336759,28.796709834855466
7112.695365,200,6337.754775,11.180339887498949,28.814364688649906
7194.423498,200,6345.884089,8.06225774829855,28.72270332413512
6929.207513,200,6355.028438,6.4031242374328485,28.778852423368956
7548.213574,200,6370.015501,6.324555320336759,28.751947548796622
6928.032057,200,6377.694756,6.324555320336759,28.747412920064235
7710.539646,200,6386.497272,10.0,28.800755235392018
7328.332024,200,6392.528041,10.63014581273465,28.79340714435597
7134.376197,200,6402.149176,9.848857801796104,28.831878058138507
7324.728377,200,6408.988586,7.280109889280518,28.753406833751846
7286.810923,200,6418.983558,7.810249675906654,28.770329153182246
7014.963098,200,6425.447558,16.492422502470642,28.780043138278117
7123.620285,200,6434.905014,15.811388300841896,28.784282957234257
7067.456896,200,6441.683548,3.1622776601683795,28.765993205531295
6857.44319,200,6450.138217,24.698178070456937,28.765781437995123
7204.465023,200,6465.27304,6.4031242374328485,28.799437132382444
7326.20197,200,6475.49438,0.0,28.843855752737014
7225.189026,200,6483.045753,7.615773105863909,28.800432396629972
7380.745868,200,6491.21501,13.152946437965905,28.761790183656636
7555.317652,200,6498.869068,12.165525060596439,28.798911449307656
7823.286397,200,6507.533788,3.605551275463989,28.807615657851212
6855.882014,200,6514.861435,7.615773105863909,28.82214310929529
6901.207862,200,6524.176612,2.0,28.78197932524998
7283.105888,200,6531.91373,13.92838827718412,28.805526987420304
7117.355698,200,6540.168314,10.44030650891055,28.785542227694854
7208.538423,200,6554.084812,11.0,28.83805994320533
7476.0797,200,6560.295007,6.708203932499369,28.861650152016075
7705.842809,200,6568.576536,2.0,28.843102926579355
7042.907377,200,6573.795125,12.206555615733702,28.77830950047724
7139.481816,200,6582.405231,12.0,28.747452209397046
6974.548808,200,6587.305823,10.198039027185569,28.794668163656898
7288.328646,200,6593.830935,8.246211251235321,28.802557927154048
7090.859811,200,6600.648145,8.246211251235321,28.81927560445115
7068.280341,200,6605.670248,7.810249675906654,28.767260569882982
7497.500963,200,6614.217818,4.47213595499958,28.68911742109861
6687.900468,200,6627.557911,18.439088914585774,28.769443545413054
6928.821399,200,6634.242044,13.0,28.785898479159922
7177.760238,200,6643.060297,11.180339887498949,28.748313353711307
7322.929942,200,6651.045598,5.0990195135927845,28.84427783992712
7376.483972,200,6663.211848,7.0710678118654755,28.774521278023318
7136.99454,200,6668.608763,9.219544457292887,28.76144058895695
7180.188317,200,6677.952742,1.4142135623730951,28.752421153350863
7399.131514,200,6685.374903,3.605551275463989,28.780813071397777
6545.476467,200,6695.454988,15.0,28.69404012108499
7181.845974,200,6701.184399,6.4031242374328485,28.830903666235848
7363.29297,200,6714.71959,10.63014581273465,28.843358987185603
7169.911083,200,6723.960555,2.8284271247461903,28.718209216484876
7603.22941,200,6729.073419,3.1622776601683795,28.799582094101694
7314.883419,200,6734.007228,4.47213595499958,28.809705531482134
7232.465395,200,6742.220478,7.0710678118654755,28.76092804372721
7568.586869,200,6747.477522,5.0990195135927845,28.824602700665267
7098.825396,200,6757.074152,13.45362404707371,28.790651161988336
7063.57133,200,6762.470136,12.649110640673518,28.692294765206803
7419.820414,200,6770.617384,4.123105625617661,28.736537040139744
7489.332549,200,6775.894183,3.1622776601683795,28.811330539280995
7233.971332,200,6785.467099,3.605551275463989,28.79420868963185
7604.950051,200,6794.875619,3.1622776601683795,28.84431011642159
7386.099317,200,6802.613621,13.45362404707371,28.843427255430978
7036.436831,200,6810.092623,12.041594578792296,28.76552297371714
7301.637587,200,6819.854207,3.0,28.83864865494156
6806.472769,200,6826.058015,16.278820596099706,28.843446768608445
6717.360283,200,6834.873813,13.601470508735444,28.7663849129212
7627.669591,200,6839.589002,8.602325267042627,28.763210667312237
7249.68337,200,6846.567486,9.055385138137417,28.762268558256757
6951.748382,200,6854.051819,17.029386365926403,28.816306706368742
7224.68266,200,6861.157899,5.385164807134504,28.80815785108781
7598.603645,200,6872.22703,7.280109889280518,28.759952054242863
7109.595883,200,6881.408973,5.385164807134504,28.671987920402024
7535.787351,200,6887.191239,4.123105625617661,28.78773647784307
7264.085565,200,6895.101248,5.0,28.801388274615647
7678.256042,200,6900.928919,8.602325267042627,28.729780483004056
7460.549751,200,6909.500378,6.708203932499369,28.801299932813954
7179.177342,200,6916.405739,9.433981132056603,28.85330613000087
7260.2016,200,6923.003849,6.082762530298219,28.828631271057244
7187.06439,200,6930.004347,7.0710678118654755,28.83997344577835
7729.075706,200,6937.982826,3.1622776601683795,28.777612779900895
7136.16688,200,6952.408536,10.770329614269007,28.724223800205035
6920.587396,200,6962.943436,10.295630140987,28.835762674839323
6524.924116,200,6974.109408,10.04987562112089,28.771258128602625
6732.641142,200,6981.311184,14.866068747318506,28.805181151400447
7615.907344,200,6990.961071,7.211102550927978,28.795266202588806
7568.183182,200,6998.819124,4.123105625617661,28.805778991512817
7644.615045,200,7008.045815,2.23606797749979,28.782850660121067
7333.61926,200,7016.080606,13.892443989449804,28.82360456434375
7239.86774,200,7024.862313,5.0990195135927845,28.816091430295742
7134.950353,200,7033.875608,6.4031242374328485,28.83329177399437
7266.815997,200,7045.109252,6.4031242374328485,28.774751290214006
6959.45994,200,7054.686216,12.649110640673518,28.782397443973046
7532.000687,200,7061.294785,6.4031242374328485,28.822250819285376
6904.730801,200,7070.059723,13.45362404707371,28.792803252037444
7503.519794,200,7076.127368,1.0,28.80988287566635
7659.349466,200,7085.158367,7.810249675906654,28.800325851915225
7094.007076,200,7092.350282,13.038404810405298,28.810860926609898
7486.158172,200,7101.60881,4.47213595499958,28.794858397192918
7274.912926,200,7106.599786,5.385164807134504,28.859266042797344
7431.450749,200,7116.131855,8.48528137423857,28.820925714199632
7175.830606,200,7128.582162,7.810249675906654,28.844124409602713
7390.52858,200,7135.325902,8.246211251235321,28.804902752036128
6931.965458,200,7143.700539,5.385164807134504,28.81397151207147
7136.91147,200,7148.764298,12.649110640673518,28.763994205079946
7094.947983,200,7157.252126,3.1622776601683795,28.818441330960866
7770.435397,200,7163.034399,0.0,28.82125689460723
7273.465053,200,7168.356245,1.0,28.725288625580525
6560.2654,200,7177.111951,2.23606797749979,28.765439087303186
7418.649019,200,7183.458469,5.0,28.777161383907533
7367.140083,200,7193.166521,8.06225774829855,28.79110151902528
6413.832719,200,7198.566577,12.529964086141668,28.75262162993404
6996.157389,200,7210.741097,16.1245154965971,28.847736430661072
7188.297294,200,7216.588632,10.816653826391969,28.733405016544797
7519.706121,200,7223.071898,1.4142135623730951,28.801871266874393
7261.709265,200,7227.243013,7.280109889280518,28.81020447099309
7313.785524,200,7236.578999,5.385164807134504,28.675425580852014
6946.138924,200,7241.743007,0.0,28.840746838949595
7325.240018,200,7252.694695,4.123105625617661,28.753049502911203
7561.745164,200,7258.419473,6.0,28.74335783692477
7176.401025,200,7268.163315,3.1622776601683795,28.74390194789646
7130.442067,200,7272.821027,1.4142135623730951,28.81765414639981
7102.900244,200,7285.162982,5.385164807134504,28.775063526458126
7919.394306,200,7293.496855,5.0,28.80489704734301
7197.401301,200,7299.854431,5.0990195135927845,28.77356871379952
6625.543461,200,7305.69992,15.297058540778355,28.80623711972771
7504.435269,200,7313.480046,3.0,28.77635365591143
7441.821561,200,7319.963365,3.1622776601683795,28.833455216936763
7029.881631,200,7328.414837,3.0,28.783742763874073
7598.955998,200,7333.146799,3.1622776601683795,28.889616094442545
7683.226523,200,7340.396081,2.8284271247461903,28.803609088298884
7429.301404,200,7344.917195,5.656854249492381,28.797303582289366
7531.28148,200,7357.020832,2.23606797749979,28.85826215583151
7408.469449,200,7367.377825,3.1622776601683795,28.79316411499787
7262.444953,200,7375.000106,4.47213595499958,28.815347094185107
7546.405928,200,7385.95237,1.4142135623730951,28.78679364775444
7413.16014,200,7394.874824,7.615773105863909,28.769835232973065
7587.322199,200,7402.895165,3.605551275463989,28.788495589747207
7762.994327,200,7414.761091,4.47213595499958,28.88123329324891
7543.688805,200,7422.355363,7.0710678118654755,28.839038026276015
7248.498115,200,7430.652325,9.433981132056603,28.811280196762247
7723.149351,200,7436.829227,7.810249675906654,28.830486548472525
6740.6191,200,7448.968318,10.295630140987,28.804324444887847
7010.937361,200,7457.505333,3.605551275463989,28.827523417622682
7426.857699,200,7462.701627,3.605551275463989,28.81457181300206
7568.124903,200,7471.682443,3.0,28.839588884458227
7711.607771,200,7477.764531,5.830951894845301,28.791142012298565
7431.63286,200,7486.863661,9.899494936611665,28.809830040785048
6642.477419,200,7491.641571,5.830951894845301,28.77952626304568
7443.440867,200,7500.345382,7.0710678118654755,28.829763069484674
7239.004045,200,7505.389418,11.40175425099138,28.720751312852038
7444.422752,200,7513.768835,9.848857801796104,28.7982789329336
7671.432544,200,7520.280156,5.0,28.775254049452748
6752.14003,200,7531.747794,8.602325267042627,28.771959505086706
6840.096147,200,7537.094453,9.219544457292887,28.836683672132487
7706.612285,200,7546.470532,2.0,28.83052598204396
7607.368029,200,7552.325244,3.605551275463989,28.765087323006156
7732.523511,200,7561.67492,1.4142135623730951,28.763231745070172
6916.21323,200,7572.314759,6.708203932499369,28.78045276605623
7438.324031,200,7581.715521,6.4031242374328485,28.77851038341844
7730.949427,200,7587.662673,3.1622776601683795,28.772823269168395
7313.616348,200,7597.780547,5.385164807134504,28.767945843010743
7095.571695,200,7602.921798,15.0,28.852163110174285
7783.718988,200,7613.18392,3.1622776601683795,28.76493569741781
7719.982003,200,7623.469238,2.23606797749979,28.808831097905415
7370.059159,200,7629.912572,2.8284271247461903,28.727655272400693
7227.280998,200,7638.991454,6.4031242374328485,28.788834140101862
6900.799719,200,7646.955043,4.242640687119285,28.837609927293677
6778.981822,200,7655.722418,8.246211251235321,28.865317888525254
7258.906834,200,7663.603569,2.0,28.785998678533772
7022.217523,200,7675.402369,8.602325267042627,28.818620233750003
7048.667422,200,7681.613648,11.0,28.790785085453884
7650.398194,200,7691.070952,2.23606797749979,28.778477233728854
7269.902,200,7703.839977,7.810249675906654,28.763075272831014
7571.720647,200,7709.283497,3.1622776601683795,28.7577085545008
7656.74281,200,7717.175373,4.47213595499958,28.748396479721784
7071.821157,200,7721.990795,9.219544457292887,28.75138231244155
7601.557554,200,7730.457537,4.47213595499958,28.784414445008277
7363.620627,200,7736.823213,8.0,28.81315394095367
7419.927206,200,7741.726234,5.830951894845301,28.85364158918261
7652.633455,200,7749.685353,5.0990195135927845,28.717685264786205
7340.987145,200,7755.455683,12.36931687685298,28.790842311879523
7605.160149,200,7763.972516,2.23606797749979,28.76706761905286
7027.94836,200,7775.188205,7.0,28.784646557202166
7751.641487,200,7784.216179,3.605551275463989,28.811993678939658
7195.362825,200,7792.86626,4.0,28.848123482578906
7941.411835,200,7800.083778,2.0,28.822297074297623
7598.603568,200,7806.817958,1.0,28.810485585886624
7153.62473,200,7816.41605,8.06225774829855,28.797139252129625
7457.070329,200,7823.224011,2.23606797749979,28.811395642232668
7162.609078,200,7832.613388,8.0,28.77422929124461
7593.269272,200,7839.799398,5.385164807134504,28.81946024736208
7578.537874,200,7847.674099,4.47213595499958,28.757539707668663
7102.110719,200,7853.699137,1.4142135623730951,28.822247150457752
7396.705613,200,7863.586391,3.1622776601683795,28.808166911113965
7182.121969,200,7871.111338,6.0,28.762922852892927
7770.433632,200,7876.411951,3.1622776601683795,28.797058071549543
7590.513717,200,7880.53057,2.23606797749979,28.73001684229181
7326.154191,200,7889.619768,6.0,28.794820891177384
7101.090912,200,7898.101927,9.433981132056603,28.87972062370527
7350.821554,200,7906.180259,1.4142135623730951,28.846956140593026
7268.149986,200,7913.20259,8.06225774829855,28.842013065855436
7440.382245,200,7921.557113,6.324555320336759,28.858205955291332
7544.711345,200,7927.2953,2.8284271247461903,28.790386282792937
7459.198609,200,7938.161688,7.211102550927978,28.766852519361663
7542.194821,200,7947.521643,5.830951894845301,28.762757847563954
7143.257702,200,7953.18874,9.055385138137417,28.84056669619151
7375.029488,200,7962.266691,7.615773105863909,28.813118996697636
7119.982924,200,7968.14593,7.615773105863909,28.75447298874198
7434.454545,200,7976.413159,3.1622776601683795,28.793863628348973
7460.917487,200,7981.926868,4.123105625617661,28.78379503094368
7844.17682,200,7990.903589,4.123105625617661,28.791140935299193
7571.561856,200,7997.8683,7.0710678118654755,28.86384365843578
7576.388399,200,8004.85277,10.63014581273465,28.755668690257583
7732.004906,200,8020.524335,8.246211251235321,28.81529481105462
7425.323727,200,8027.78769,1.4142135623730951,28.841834298073138
7625.118401,200,8037.598241,2.0,28.841366325819134
7566.422605,200,8045.970186,2.0,28.806148508152308
7069.318839,200,8054.422636,6.4031242374328485,28.876329270735667
7356.949977,200,8065.374037,7.0710678118654755,28.79187047641542
7444.357377,200,8074.344264,3.605551275463989,28.750989946918786
7673.901674,200,8083.260359,5.0990195135927845,28.8601465200396
7686.63372,200,8092.031572,9.848857801796104,28.804360679139794
7498.908429,200,8097.666968,2.23606797749979,28.835407936497454
7690.050631,200,8107.471962,4.0,28.850811784757603
7324.725897,200,8111.93527,12.041594578792296,28.728933694804375
7488.824513,200,8120.497934,6.082762530298219,28.73284350966622
7792.192941,200,8125.190679,4.123105625617661,28.829971760442493
7836.396685,200,8133.137209,6.4031242374328485,28.839401893503766
7316.142321,200,8138.197787,4.47213595499958,28.795332312679832
7438.487261,200,8145.82382,7.615773105863909,28.86854375551386
7598.540867,200,8151.629199,10.816653826391969,28.760905148622513
6988.688345,200,8157.649744,11.661903789690601,28.798534071593593
7531.075721,200,8166.119692,5.0990195135927845,28.809829127269857
7675.078442,200,8172.465901,1.4142135623730951,28.815360399398802
7192.306918,200,8186.398839,5.0,28.813544187969274
7912.886992,200,8192.873921,1.4142135623730951,28.879614183019687
7489.740518,200,8198.644752,7.0,28.84644880949177
7624.272,200,8205.966368,2.23606797749979,28.832621606584816
7926.426408,200,8212.828766,8.06225774829855,28.830180546496166
7703.427609,200,8223.903843,1.4142135623730951,28.741228501274097
7203.786024,200,8233.614686,6.324555320336759,28.7820798760468
6970.340737,200,8241.466359,10.816653826391969,28.74763743730439
7675.377508,200,8247.192438,1.4142135623730951,28.763258509863064
7430.355555,200,8253.636371,4.123105625617661,28.75061128157334
7224.083391,200,8268.133839,6.0,28.73358005221901
7190.817115,200,8278.17216,8.54400374531753,28.825126022900903
7158.754183,200,8284.015208,5.656854249492381,28.813649726307837
7486.152605,200,8291.124591,5.0,28.854620277337666
7626.914145,200,8298.377738,4.0,28.800102022946344
7830.752413,200,8305.548517,3.605551275463989,28.770778796413296
7326.389142,200,8312.354409,3.1622776601683795,28.782418636250387
7535.640804,200,8318.353818,7.0710678118654755,28.74449069425936
7515.124768,200,8326.947489,2.23606797749979,28.75785716688628
7780.344862,200,8333.549979,6.4031242374328485,28.783522041434104
7425.617808,200,8345.51566,3.1622776601683795,28.777040484013426
7217.653941,200,8354.957912,8.602325267042627,28.800822177255846
7267.471621,200,8361.231664,2.23606797749979,28.776065254272652
7457.836335,200,8370.669869,3.605551275463989,28.823850477824784
7830.832846,200,8378.169883,3.1622776601683795,28.76920573796046
7134.793655,200,8385.488486,8.54400374531753,28.81182087965452
7568.015292,200,8390.091872,5.385164807134504,28.78473191144203
7569.696232,200,8398.691537,7.211102550927978,28.79482920816257
7671.625233,200,8403.523124,6.082762530298219,28.832246448562394
7390.022195,200,8411.979378,1.0,28.766582395715027
7465.623082,200,8423.866372,6.324555320336759,28.842698387569172
7339.069556,200,8428.82463,4.47213595499958,28.774774170657636
7938.785915,200,8432.981701,1.4142135623730951,28.821971794168157
7653.488052,200,8439.820404,7.211102550927978,28.865650652284735
7742.47646,200,8444.56843,5.0,28.810861007768665
6921.748995,200,8448.473332,11.40175425099138,28.817499570800685
7599.184724,200,8456.715149,3.1622776601683795,28.77637652674345
7831.757054,200,8460.851895,6.324555320336759,28.78518739510779
7697.242934,200,8466.433398,7.0710678118654755,28.855474891553
7708.196097,200,8472.129881,10.295630140987,28.755813091250424
7227.207418,200,8476.31082,1.4142135623730951,28.836670037856145
7246.527908,200,8486.371757,7.280109889280518,28.85573658610284
7631.912793,200,8490.104462,2.0,28.776124113289008
7424.421554,200,8496.399577,6.324555320336759,28.78889090477623
7379.525496,200,8501.279051,6.324555320336759,28.780519823947124
7498.190908,200,8505.742064,5.0,28.802159950591342
7396.945701,200,8512.654377,3.1622776601683795,28.825415279221662
7737.750608,200,8517.100186,6.4031242374328485,28.739421914875027
7124.946537,200,8521.168148,7.810249675906654,28.770772763178712
7168.917377,200,8527.951002,4.47213595499958,28.81970228408776
7076.040505,200,8532.21961,7.280109889280518,28.825834593659287
7445.49127,200,8543.013475,2.8284271247461903,28.808101606843667
7731.199574,200,8547.651972,3.605551275463989,28.83177126979389
7536.563629,200,8554.873405,1.4142135623730951,28.793891668866017
7393.703254,200,8559.510828,2.23606797749979,28.829355610448825
7526.074895,200,8566.679468,4.242640687119285,28.83183471804024
7140.200642,200,8572.839345,11.045361017187261,28.75490671736387
7863.395134,200,8577.784881,5.0990195135927845,28.819592741615043
7677.289806,200,8586.393043,1.0,28.86275964940497
7730.282921,200,8597.023197,6.0,28.83155585850728
7455.666725,200,8603.953164,3.1622776601683795,28.752394926248552
7368.134376,200,8615.606646,3.1622776601683795,28.771355140544234
7589.047746,200,8622.207748,5.385164807134504,28.80637158602459
7616.838916,200,8633.730494,4.242640687119285,28.695464570966696
7765.968701,200,8640.38357,7.0710678118654755,28.811362101986063
7624.723744,200,8650.217379,3.0,28.86401248785358
7531.858715,200,8655.474532,8.602325267042627,28.81217061388102
7531.159129,200,8664.62991,3.0,28.765257705594077
7066.020549,200,8669.759458,12.36931687685298,28.805707990678854
7065.980887,200,8678.289839,9.899494936611665,28.823813359164234
